AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
5.92,197.059,262,313,516,348,203,Good
7.93,189.8746667,260,317,482,348,203,Good
4.6,181.1221667,263,331,482,349,214,Good
6.84,179.0393333,262,346,506,354,229,Good
5.55,175.863,260,354,501,363,244,Good
7.12,172.6981667,258,368,490,361,246,Good
8.08,169.9745,261,384,484,363,247,Good
7.48,170.1855,262,384,502,366,249,Good
7.47,170.0721667,264,379,501,350,252,Good
7.72,170.1313333,268,373,499,334,252,Good
7.74,170.3083333,267,376,493,318,249,Good
7.88,169.8558333,263,353,505,328,247,Good
5.01,169.859,262,330,518,325,243,Good
8.6,170.044,270,330,514,311,239,Good
7.13,170.0903333,269,349,533,310,235,Good
6.47,170.4176667,263,349,542,312,230,Good
6.78,169.9033333,260,346,545,318,218,Good
5.76,169.6598333,267,341,540,323,206,Good
9.06,183.671,277,331,528,325,199,Good
8.9,183.683,277,334,532,324,195,Good
7.98,183.5041667,272,340,526,323,198,Good
8.37,184.252,277,350,527,320,202,Good
5.07,183.9453333,286,342,533,313,203,Good
7.68,183.5955,286,330,541,325,201,Good
8.84,184.06,276,328,544,342,206,Good
6.42,171.8445,262,324,541,354,226,Good
7.09,170.1418333,260,322,535,374,245,Good
5.91,170.0251667,254,340,534,398,258,Good
9.08,169.6476667,254,358,534,390,271,Good
5.46,169.9155,254,369,531,357,270,Good
7.25,169.4973333,254,359,533,347,270,Good
8.95,170.242,256,340,534,357,275,Good
8.58,169.5335,256,357,534,361,279,Good
6.87,170.0538333,256,352,537,359,276,Good
8.25,169.6758333,256,353,545,343,276,Good
7.37,170.1258333,257,360,543,327,279,Good
7.44,169.8796667,258,361,524,338,277,Good
8.5,170.0145,257,365,504,351,278,Good
6.89,169.8238333,256,369,489,361,271,Good
6.56,170.1301667,255,371,474,365,261,Good
6.76,169.5781667,255,380,464,377,261,Bad
7.63,170.1673333,264,380,470,386,262,Bad
8.54,169.7236667,257,379,476,377,261,Bad
6.54,165.2501667,239,381,473,363,261,Bad
6.88,164.8166667,248,379,465,344,255,Bad
6.8,164.9171667,243,382,468,324,243,Good
7.52,164.8645,240,387,471,319,226,Good
7.12,164.8523333,240,383,455,302,212,Good
7.51,165.0623333,239,365,432,327,206,Good
6.41,167.8255,239,356,435,315,209,Good
7.12,167.2783333,245,346,479,302,202,Good
7.47,166.858,254,342,496,319,200,Good
8.03,166.7045,258,328,509,339,198,Good
7.85,167.5248333,255,317,519,342,200,Good
6.94,167.2351667,253,313,513,330,200,Bad
8.77,166.6961667,257,313,464,316,198,Good
6.58,165.2705,247,311,472,315,210,Good
9.18,164.989,239,313,500,312,232,Good
7.8,165.137,225,312,516,331,250,Good
5.61,165.6385,233,307,520,347,252,Good
7.54,165.061,244,311,523,351,236,Good
8.61,164.6273333,241,310,527,354,237,Good
8.82,164.3883333,230,305,532,353,240,Good
6.01,164.8008333,216,311,537,358,235,Good
8.04,165.2288333,213,311,531,349,245,Bad
7.72,165.4208333,215,306,521,330,269,Good
8.04,154.8251667,231,305,512,317,239,Good
6.42,150.8096667,261,307,506,316,299,Good
7.26,151.3008333,278,308,511,321,324,Good
8.07,151.1215,284,310,521,319,315,Good
6.95,151.3266667,287,314,521,335,295,Good
7.02,150.8683333,288,313,520,326,298,Good
6.04,158.4711667,290,309,518,305,301,Good
6.74,179.6726667,293,305,533,325,290,Good
7.55,180.2046667,295,319,540,336,270,Good
5.47,179.0856667,293,331,526,344,301,Good
7.1,178.8911667,285,344,526,361,341,Good
7.52,178.8885,271,337,531,378,332,Good
8.73,179.3538333,256,324,533,373,277,Good
6.27,178.693,247,312,541,362,229,Good
5.68,178.944,241,316,549,373,239,Good
7.04,178.8693333,226,324,554,383,244,Bad
9.05,178.7961667,218,340,562,380,244,Bad
8.79,179.2733333,216,352,569,390,246,Bad
8.47,178.9286667,217,370,576,391,248,Bad
6.94,178.913,223,388,581,379,248,Bad
7.1,178.7755,239,390,576,365,246,Bad
7.18,179.1891667,254,386,574,347,245,Bad
6.62,179.3166667,266,370,574,330,244,Bad
10.45,179.2791667,277,366,577,324,251,Bad
5.32,189.9753333,275,366,576,324,250,Bad
7.38,193.76,274,368,567,322,247,Good
7.01,193.9423333,283,368,542,318,244,Good
8.57,194.0073333,269,368,499,317,249,Good
6.23,193.9446667,248,368,515,301,243,Good
9.53,193.5673333,248,364,503,326,244,Good
8.28,193.6861667,247,366,471,320,252,Good
8.43,193.8846667,251,358,484,325,259,Good
7.39,194.1871667,249,363,475,404,252,Good
6.17,194.2155,243,357,445,444,241,Bad
8.08,193.7038333,236,364,450,414,239,Bad
6.39,193.873,231,377,456,348,236,Bad
6.89,193.9181667,230,385,458,321,235,Bad
8.1,194.321,230,367,465,328,238,Bad
8.14,193.8538333,233,308,459,320,242,Good
5.13,193.9578333,244,280,471,312,244,Good
5.67,194.1885,259,355,484,309,224,Good
4.75,194.3258333,273,283,493,308,257,Good
6.45,194.1013333,286,251,501,300,279,Good
6.67,194.1858333,276,254,494,286,237,Good
6.93,167.8591667,250,282,463,298,209,Good
6.79,158.8381667,245,304,415,309,206,Good
6.47,159.2276667,243,308,420,325,203,Good
6.79,159.0955,239,300,461,329,205,Good
6.83,158.7505,239,294,434,346,203,Good
6.69,174.1768333,247,309,407,337,191,Good
4.16,182.5238333,258,306,427,339,194,Good
7.27,182.9565,264,305,474,305,200,Bad
7.61,180.5241667,273,317,474,333,213,Bad
8.22,175.8536667,273,329,454,337,214,Bad
7.27,175.5868333,274,331,443,352,234,Bad
8.61,176.1476667,272,344,439,371,242,Bad
8.39,176.2925,273,358,429,371,227,Bad
6.17,176.4646667,272,368,426,368,218,Bad
7.85,176.2935,274,374,409,366,202,Bad
7.32,182.2333333,272,374,392,365,206,Bad
7.49,181.8488333,272,368,393,364,216,Bad
9.35,181.715,277,368,405,363,204,Bad
8.2,181.8145,278,380,426,359,208,Good
7.41,182.3106667,278,379,452,355,215,Good
6.66,182,285,363,451,369,221,Good
7.59,163.8036667,290,360,446,382,218,Good
7.04,153.5893333,287,380,445,388,214,Bad
8.41,153.0328333,277,361,445,387,219,Bad
7.78,150.9948333,258,389,449,385,232,Bad
4.43,150.7451667,243,381,453,384,241,Bad
9.7,150.9645,226,371,457,386,244,Good
7.72,150.8548333,217,363,461,384,246,Good
8.54,150.7221667,211,373,458,397,223,Good
7.2,151.1065,213,378,451,395,214,Good
5.95,150.906,219,383,451,387,221,Good
6.63,151.1888333,219,392,474,378,231,Good
7.79,150.5271667,223,387,484,361,231,Good
10.15,151.1008333,226,389,492,354,228,Good
7.61,151.107,235,394,505,363,233,Good
7.72,150.8808333,238,390,510,375,235,Good
8.52,166.3891667,234,385,517,378,235,Good
8.24,183.9625,238,386,520,374,240,Good
10,188.5933333,249,390,509,361,252,Good
6.98,196.2973333,262,386,511,352,266,Good
8.29,197.095,270,387,503,344,281,Good
7.06,197.2858333,278,388,517,350,286,Good
7.88,197.0121667,275,389,516,349,285,Good
7.25,196.556,277,387,514,347,283,Good
9.2,195.7741667,278,389,524,332,282,Good
8.01,194.3366667,283,400,534,326,283,Good
8.1,191.4205,281,403,538,345,273,Good
8.75,190.9841667,269,392,557,359,269,Good
7.99,190.7161667,274,384,549,359,272,Good
7.53,191.2311667,275,389,540,359,279,Good
7.23,191.2416667,277,388,528,386,284,Good
6.53,190.9301667,279,382,535,390,283,Good
6.94,190.8046667,275,373,528,385,282,Bad
8.6,191.1446667,264,365,463,382,281,Bad
6.81,191.2158333,259,357,467,387,282,Good
6.06,191.2823333,240,358,481,394,303,Good
8.8,190.6966667,236,368,481,395,282,Good
7.28,191.0756667,238,375,489,398,277,Good
6.34,183.3345,232,364,496,385,271,Good
9.45,150.3325,230,350,497,395,254,Good
8.37,150.1203333,189,377,497,387,222,Good
6.79,150.0148333,219,356,497,380,200,Good
5.14,149.937,239,355,493,378,225,Good
7.62,150.1278333,235,356,489,391,238,Good
7.04,150.0503333,229,351,491,383,232,Good
7.61,149.8185,236,320,484,383,222,Good
6.99,150.1455,257,310,499,382,220,Good
8.77,149.9046667,257,328,511,375,219,Good
6.37,150.4043333,257,316,518,368,221,Good
7.83,150.047,256,289,528,355,224,Good
6.86,156.4188333,258,303,553,344,226,Bad
8.47,165.0833333,251,344,557,341,239,Bad
6.37,164.8783333,253,345,548,333,254,Bad
6.56,164.8206667,253,321,533,330,250,Good
8.8,165.2165,256,309,523,321,248,Good
6.63,164.9838333,272,317,524,321,257,Good
7.06,160.8733333,293,329,506,322,261,Good
8.51,153.7065,311,349,502,324,258,Good
6.27,154.0188333,291,369,515,336,262,Good
7.03,153.9336667,265,382,526,348,258,Good
5.71,153.1683333,282,374,533,365,260,Good
6.52,150.9228333,252,359,535,375,263,Good
7.42,151.0993333,253,344,532,376,262,Good
8.43,151.2185,259,333,523,371,260,Good
7.29,170.7226667,263,337,508,388,271,Good
6.14,186.354,253,331,506,388,282,Good
8.38,199.8441667,258,334,512,395,279,Good
6.82,189.7605,263,333,523,391,267,Good
6.07,189.2193333,230,314,534,380,252,Good
8.18,189.1046667,221,302,549,376,235,Good
9.77,189.068,219,309,566,375,217,Bad
7.19,189.099,219,319,561,375,207,Bad
6.68,188.4653333,224,325,556,372,201,Bad
10.01,189.2496667,232,333,575,375,199,Bad
6.89,188.6255,231,332,590,379,200,Bad
8.07,188.8563333,222,324,544,376,210,Bad
8.56,188.9146667,217,320,478,383,226,Bad
7.65,187.3771667,228,329,440,382,235,Good
9.01,182.9711667,244,318,443,377,234,Good
8.21,183.1383333,260,330,476,374,232,Good
7.69,165.1618333,259,349,526,364,236,Good
8.75,155.1218333,242,349,516,356,246,Good
7.5,154.6328333,222,348,503,343,251,Good
7.38,155.1443333,207,351,490,336,229,Good
7.76,155.0913333,201,352,494,339,214,Good
7.14,155.0866667,213,347,526,340,220,Good
8.42,155.3696667,220,343,535,341,222,Good
5.52,155.0321667,223,344,533,338,217,Good
5.64,195.0043333,220,347,552,332,201,Bad
6.47,197.99,217,344,556,336,190,Good
7.27,198.0656667,217,341,562,335,196,Bad
6.99,198.0386667,214,335,553,352,218,Bad
8.17,165.7941667,220,336,539,369,231,Good
8.81,168.5951667,224,331,526,383,245,Good
6.93,159.633,240,319,515,392,249,Good
7.01,185.9365,214,319,499,398,247,Good
7.59,186.0836667,212,322,512,402,253,Good
6.69,184.6495,218,336,526,404,254,Good
8.6,180.2106667,234,346,542,399,255,Good
7.8,180.4373333,291,346,551,393,253,Good
8.2,179.7391667,254,335,563,378,246,Good
8.72,180.095,220,337,566,373,243,Good
5.99,179.8811667,291,339,557,371,238,Good
8.33,179.7783333,299,343,541,372,235,Good
6.2,179.8771667,299,338,525,376,243,Good
8.1,179.982,296,331,519,376,240,Good
9.07,179.9576667,295,334,513,360,241,Good
4.99,183.3071667,295,323,505,355,275,Good
7.46,187.8896667,298,319,503,326,280,Good
7.47,187.8023333,300,334,486,312,232,Good
8.47,187.7366667,296,333,478,311,240,Good
7.75,188.027,289,332,489,311,252,Bad
7.61,187.8855,277,325,521,306,242,Good
7.19,188.2178333,257,341,526,305,224,Good
5.21,184.5775,242,349,517,301,243,Good
7.77,181.9921667,228,329,525,306,252,Good
7.27,182.0826667,220,311,535,315,287,Good
7.99,181.7646667,216,313,528,324,303,Good
6.88,178.7456667,230,342,529,323,292,Good
7.9,179.0273333,244,379,530,339,280,Good
7.45,178.8618333,209,368,542,351,272,Good
9.02,187.0051667,212,356,536,367,266,Good
6.82,195.7343333,217,359,532,378,265,Good
6.64,196.1795,183,352,524,379,266,Good
7.17,195.8298333,182,345,532,381,268,Good
7.35,195.9588333,202,347,531,381,282,Good
6.05,196.3356667,201,354,510,378,286,Good
6.97,192.8391667,202,360,497,374,289,Good
8,170.2391667,207,366,487,374,286,Good
8.23,169.7848333,210,371,477,379,279,Good
7.67,169.8951667,208,374,469,378,282,Good
8.05,161.7038333,200,377,462,374,280,Good
8.57,157.8031667,197,383,461,365,287,Good
7.71,157.7375,204,376,460,347,286,Good
5.28,158.1136667,215,366,452,328,280,Good
7.11,158.0461667,230,355,462,317,294,Good
6.13,157.9423333,242,351,476,317,296,Good
5.56,158.7046667,251,341,456,322,281,Bad
5.92,158.9836667,248,309,474,321,266,Good
7.99,159.2681667,230,300,464,319,251,Good
7.62,158.827,223,297,438,314,239,Good
6.92,159.0253333,219,303,435,309,233,Good
6.77,158.8201667,219,305,423,309,231,Good
7.2,159.2633333,221,307,429,312,239,Good
8.71,159.0731667,221,309,428,321,229,Good
5.9,158.9403333,231,309,440,336,232,Good
7.53,159.1478333,241,315,441,353,231,Good
8.01,159.0986667,258,338,434,366,268,Bad
5.95,158.6,273,366,432,363,196,Bad
8.34,158.9381667,261,383,471,358,197,Bad
7.72,159.2631667,250,390,461,354,219,Bad
8.03,158.7883333,234,393,461,369,230,Good
9.11,159.1303333,217,396,478,360,243,Good
6.7,159.341,205,393,486,354,266,Good
6.85,159.2731667,207,393,490,369,269,Good
6.67,159.0163333,210,396,491,393,262,Good
8.21,158.936,208,400,494,400,262,Good
7.22,159.0185,188,401,482,400,256,Good
6.71,158.8463333,188,400,467,398,250,Good
8.79,159.1886667,223,399,461,394,250,Good
8.99,161.4135,222,395,457,390,247,Good
6.58,163.0573333,216,377,458,380,244,Good
5.21,162.7641667,210,366,466,380,245,Good
7.4,162.6131667,212,360,471,390,251,Good
5.45,163.1228333,218,364,491,390,266,Good
7.95,163.2088333,222,369,518,372,279,Good
9.43,162.8071667,235,345,522,379,282,Good
7.44,163.433,257,312,511,391,290,Good
7.25,162.509,276,307,523,391,283,Good
8.14,163.1683333,286,301,536,395,286,Good
6.15,178.1748333,283,304,531,394,292,Good
6.69,189.2666667,269,318,515,393,286,Good
6.27,188.93,251,329,498,394,269,Good
9.5,188.9051667,250,340,481,394,254,Good
6.16,188.9973333,262,346,472,385,251,Good
9.27,189.328,275,345,448,368,259,Bad
4.18,188.6555,282,354,440,359,251,Bad
6.28,182.9833333,287,370,417,357,224,Bad
5.95,177.8753333,285,378,409,357,235,Bad
9.63,183.1628333,287,355,408,355,239,Bad
6.41,190.0875,287,349,411,355,194,Bad
9.71,196.7368333,295,360,419,355,120,Bad
8.82,198.0223333,292,360,425,353,156,Bad
9.83,198.4536667,289,354,425,354,204,Bad
6.37,197.97,287,350,422,387,224,Bad
7.59,198.2346667,290,358,423,402,222,Bad
7.27,198.0088333,291,361,443,391,211,Bad
7.24,197.8513333,283,350,456,384,212,Bad
7.79,198.1938333,284,330,465,385,207,Bad
6.35,197.6243333,292,319,463,388,215,Good
6.79,198.2006667,291,319,466,378,220,Bad
6.87,198.1185,286,320,461,360,212,Good
7.84,198.1616667,285,322,458,343,208,Good
6.88,197.9946667,305,321,457,333,207,Good
8.64,197.8611667,302,321,454,329,214,Good
7.38,197.8008333,280,320,469,313,224,Good
8.65,196.1805,258,319,476,287,222,Bad
7.09,159.0728333,245,323,452,300,207,Bad
6.17,159.3946667,232,324,451,315,193,Good
7.71,159.014,219,325,456,330,225,Good
6.29,159.2091667,216,328,457,342,232,Good
8.77,158.8576667,217,332,455,354,238,Good
5.87,158.8758333,212,330,455,362,244,Good
6.4,159.1546667,211,332,459,359,241,Good
6.92,159.1828333,214,330,448,366,250,Good
7.25,160.4373333,215,332,460,380,251,Good
7.8,163.1733333,214,349,472,387,252,Good
7.71,163.1056667,213,364,486,378,253,Good
6.81,162.9003333,213,375,494,371,249,Good
9.81,158.753,211,384,501,375,252,Good
8.04,160.6361667,211,396,495,387,264,Good
7.42,166.614,212,392,484,390,277,Good
7.67,194.8653333,212,391,488,370,286,Good
8.12,198.1055,208,392,490,341,284,Good
7.52,198.1681667,203,391,490,315,285,Good
6.94,198.5463333,199,380,486,306,288,Good
8.85,198.0886667,199,374,484,316,296,Good
6.58,198.3263333,205,370,486,321,296,Good
8.26,198.4158333,217,342,494,336,282,Good
6.59,197.759,219,333,492,349,263,Good
8.95,198.2501667,217,322,466,354,262,Good
7.32,197.8661667,214,319,443,353,266,Good
8.97,198.014,212,325,448,354,260,Bad
7,198.1546667,212,332,443,354,271,Bad
8.32,197.747,215,341,424,355,262,Bad
6.56,198.3386667,214,350,403,362,260,Bad
6.74,197.8451667,211,352,422,358,263,Bad
8.65,197.766,210,347,437,358,261,Bad
7.59,198.3543333,224,337,441,356,262,Bad
6.65,197.9633333,220,329,452,355,261,Bad
7.89,197.8083333,213,319,430,353,260,Bad
7.64,186.2583333,216,322,436,349,245,Bad
7.58,170.7596667,220,331,456,348,227,Bad
6.51,174.1671667,218,333,472,353,218,Good
6.93,175.7231667,216,342,481,357,226,Good
7.19,176.175,214,357,500,349,227,Good
8.19,175.8371667,217,364,517,341,216,Good
7.05,175.5965,217,369,529,329,244,Good
6.14,176.3063333,199,375,546,328,224,Good
6.46,176.3441667,215,378,568,376,224,Bad
7.54,175.7341667,221,376,579,352,225,Bad
5.61,176.2103333,223,376,579,319,225,Bad
7.57,199.1683333,232,373,585,303,225,Bad
7.75,199.4003333,249,373,572,307,221,Bad
7.33,196.784,246,368,567,320,220,Bad
8.99,189.0651667,243,388,567,329,227,Bad
7.59,188.783,242,390,563,337,226,Bad
8.21,188.5691667,249,367,569,351,227,Good
8.44,189.0715,242,338,568,367,222,Good
6.54,189.5406667,223,335,572,379,218,Bad
6.46,188.5718333,209,361,569,382,221,Bad
8.89,181.3528333,216,367,565,374,222,Bad
7.63,183.6111667,219,367,572,359,221,Bad
7.43,191.4741667,239,365,571,345,222,Bad
7.96,191.0208333,250,357,546,346,226,Bad
7.41,190.9951667,258,355,534,336,227,Good
7.14,190.6691667,262,359,520,336,225,Good
8.61,190.3773333,263,357,510,330,222,Good
7.98,191.4905,253,356,551,318,223,Good
6.81,190.7685,231,355,543,304,238,Good
9.01,190.835,227,352,541,300,255,Good
8.56,190.8641667,218,359,533,316,271,Good
4.57,191.4816667,213,341,589,307,286,Bad
6.44,191.6208333,206,352,598,301,261,Bad
7.62,188.8346667,200,370,603,302,270,Bad
8.37,187.8765,196,344,586,310,270,Bad
9.14,188.1435,210,329,612,310,267,Bad
5.47,177.7403333,208,352,668,305,265,Bad
7.9,168.7433333,206,341,534,307,264,Bad
8.42,168.9085,212,329,386,309,264,Bad
8.72,168.8393333,220,324,377,312,261,Bad
7.97,168.8406667,227,324,451,339,262,Good
8.23,168.894,245,326,486,396,262,Good
9.31,169.0798333,260,318,488,369,263,Good
8.12,168.792,273,311,465,275,263,Good
5.63,169.3393333,277,303,400,304,265,Good
7.01,178.2753333,265,311,385,304,261,Bad
8.68,189.2901667,254,317,392,323,263,Bad
5.1,190.0616667,251,313,417,333,253,Bad
7.04,190.4135,255,320,435,321,257,Bad
8.15,190.151,272,305,446,348,263,Bad
6.12,189.7438333,287,311,450,379,269,Bad
7.2,189.7856667,294,306,438,394,275,Bad
7.56,191.1496667,292,311,413,397,262,Bad
8.33,191.3926667,292,312,394,392,261,Bad
8.42,173.9688333,286,307,369,382,254,Bad
5.72,164.9153333,274,305,385,369,236,Bad
7.84,186.8923333,264,307,424,373,231,Bad
3.75,186.8571667,249,317,466,382,238,Good
5.51,187.364,235,330,465,389,247,Good
6,186.9941667,231,322,497,392,257,Good
7.55,187.196,228,321,508,382,264,Good
8.13,187.0728333,216,341,506,380,268,Good
8.49,187.0133333,212,344,509,387,268,Good
6.4,187.2268333,215,340,511,382,269,Good
8.15,187.0083333,221,338,512,369,269,Good
6.34,186.8375,230,338,517,349,269,Good
8.72,186.8558333,244,334,515,331,268,Good
5.97,186.9511667,239,332,510,318,259,Good
7.03,193.4106667,250,334,500,306,267,Good
7.46,184.7743333,268,337,482,301,269,Good
7.83,178.1088333,276,337,468,298,267,Bad
7.76,177.9868333,277,343,459,302,267,Bad
8.48,163.9595,273,352,446,309,272,Bad
8.61,155.1541667,272,349,467,322,282,Bad
6.76,164.5953333,276,347,480,325,286,Bad
6.31,189.7551667,279,338,469,331,286,Bad
6.05,190.2941667,277,326,450,346,285,Bad
6.87,189.8071667,273,336,513,370,286,Bad
8.06,189.778,271,340,519,369,290,Bad
7.62,193.5011667,266,349,494,381,291,Bad
8.45,198.2528333,254,344,525,388,288,Good
6.61,189.7005,236,350,536,384,288,Good
9.12,183.1806667,231,338,513,368,287,Good
6.02,183.8395,232,307,509,357,289,Good
5.89,184.3,235,275,512,364,291,Good
9.46,184.5393333,238,309,511,378,290,Good
7.33,184.5976667,237,377,523,391,286,Good
6.6,183.7433333,240,352,479,392,272,Good
5.49,184.0473333,253,347,453,369,253,Good
9.87,183.8685,267,348,471,356,238,Good
7.47,176.589,279,348,484,349,227,Good
6.36,158.5985,280,352,480,345,217,Good
7.76,158.69,281,350,466,354,211,Good
7.81,159.0691667,292,363,446,333,215,Good
8.37,158.9526667,299,354,388,319,207,Good
6.51,160.8021667,299,355,420,313,209,Bad
6.98,167.272,290,345,444,317,214,Bad
8.17,167.0615,285,352,449,328,221,Bad
7.95,175.4048333,285,353,448,338,216,Good
5.64,197.6065,282,350,442,347,228,Good
6.67,197.7015,281,351,427,351,222,Bad
6.51,197.8688333,269,352,415,349,214,Bad
6.49,197.789,272,349,415,353,229,Bad
6.24,197.7403333,278,348,421,355,240,Bad
8.7,191.4846667,277,352,421,348,235,Bad
10.35,164.6051667,286,352,429,341,253,Bad
8.31,164.7981667,292,355,448,341,273,Bad
6.67,165.2313333,292,362,456,346,246,Bad
6.49,165.2435,286,362,478,336,236,Bad
7.45,164.441,282,367,475,338,234,Good
7.93,165.0726667,282,373,422,335,230,Good
7.3,164.7368333,282,387,415,329,223,Good
7.88,168.6181667,280,397,417,347,224,Good
9.25,171.1535,278,392,472,360,224,Good
9.83,170.5053333,280,372,494,383,222,Good
7.53,171.292,282,362,508,393,225,Good
7.17,170.6206667,280,368,519,350,225,Good
7.14,171.0658333,273,361,528,319,233,Good
6.17,171.0825,262,358,542,315,248,Good
6.18,171.0401667,244,336,541,299,255,Good
6.83,170.9508333,235,326,541,288,264,Good
6.44,170.9328333,231,313,551,319,282,Good
6.98,170.8343333,238,307,551,384,249,Good
5.72,170.9026667,236,307,544,365,243,Good
6.29,171.3133333,237,306,531,360,267,Good
7.43,171.2905,228,307,521,351,259,Good
8.63,172.3856667,228,306,535,360,265,Good
7.23,173.4688333,234,318,525,347,258,Good
6.45,174.2333333,244,338,525,343,251,Bad
7.83,174.147,245,344,567,347,243,Bad
7.51,189.9856667,245,337,508,342,241,Bad
7.71,193.5178333,248,346,520,327,241,Good
8.16,192.7463333,252,349,510,311,240,Good
9.13,193.3803333,255,337,516,305,244,Good
8.05,193.0575,257,340,512,306,243,Good
6.23,192.5058333,258,335,519,302,249,Good
7.64,192.9605,258,329,517,301,245,Good
6.72,193.041,256,328,503,303,247,Good
6.12,193.009,253,333,491,311,249,Good
6.69,192.9396667,253,345,487,322,250,Good
7.43,192.8265,253,355,479,324,249,Bad
6.05,192.9465,254,353,471,316,249,Bad
5.81,192.7323333,256,364,456,323,252,Bad
8.59,185.3738333,255,379,469,319,256,Bad
7.76,167.8311667,256,377,489,331,254,Bad
7.73,167.9603333,258,370,492,342,246,Good
6.63,168.058,258,405,496,323,249,Good
7.01,168.1753333,254,382,506,328,246,Good
7.36,168.181,242,345,524,339,252,Good
6.4,167.6973333,210,342,536,328,257,Good
9.5,167.8855,167,330,549,323,247,Good
8.11,167.8518333,178,315,545,327,216,Good
7.88,167.9586667,226,308,539,335,191,Good
6.4,167.8446667,215,309,534,339,202,Good
6.96,167.6036667,215,311,525,341,241,Good
8.21,167.7791667,216,306,479,348,274,Good
5.58,168.324,220,308,460,349,260,Good
5.88,170.245,221,307,464,359,253,Good
8.86,175.8615,219,306,469,371,243,Good
8.3,175.885,216,310,460,379,230,Good
9.41,175.9731667,226,307,431,376,216,Good
6.93,176.2078333,240,301,442,365,211,Good
7.8,175.328,255,307,462,350,210,Good
7.75,175.7143333,273,316,453,335,210,Good
8.06,176.0585,270,315,427,330,217,Good
9.08,176.175,267,313,413,326,217,Good
7.51,176.087,274,308,420,323,215,Good
9.11,175.9726667,270,309,432,314,217,Good
6.9,176.0273333,262,306,439,309,231,Good
5.33,175.9481667,271,307,373,316,257,Bad
6.33,175.636,265,310,324,320,255,Bad
8.67,168.1246667,251,312,404,318,273,Bad
8.64,171.0306667,241,309,485,312,273,Bad
8.46,170.6323333,235,312,427,316,260,Bad
5.37,170.8456667,226,311,415,330,248,Bad
7.13,170.8356667,229,321,404,327,242,Bad
7.74,171.007,224,326,407,322,239,Bad
8.14,178.0343333,226,332,412,318,247,Bad
7.29,180.1851667,223,334,410,321,261,Bad
8.77,179.9203333,213,331,408,330,258,Bad
8.16,179.7763333,209,324,414,331,245,Bad
7.37,179.939,208,314,433,329,228,Bad
7.12,179.9398333,206,312,406,339,211,Bad
7.39,168.3243333,204,316,417,340,219,Bad
6.98,165.9661667,206,316,415,324,217,Bad
9.88,166.0483333,211,309,421,368,215,Good
7.7,166.1451667,217,310,449,427,219,Good
9.19,165.809,225,321,480,421,221,Good
8.41,165.604,229,318,472,387,220,Good
9.35,166,229,342,478,364,221,Good
8.8,165.887,224,353,537,356,219,Good
7.78,165.7763333,210,359,524,354,223,Good
7.84,180.1466667,207,352,525,356,235,Good
8.91,198.5943333,208,331,548,350,244,Good
7.61,199.1185,208,331,626,348,245,Good
6.56,198.832,208,354,622,341,249,Good
6.24,198.6581667,211,349,496,353,246,Good
5.86,199.1528333,213,341,549,365,239,Good
9.55,199.2938333,212,322,581,367,238,Good
6.63,162.3365,211,319,576,359,250,Good
8.13,159.8,212,328,561,361,260,Bad
6.71,160.0116667,216,338,556,350,268,Bad
8.21,159.8426667,215,344,538,350,261,Bad
7.78,160.0703333,215,348,495,374,250,Good
7.83,159.8743333,213,359,523,343,240,Good
7.99,160.2281667,207,362,498,344,241,Good
7.45,160.4493333,221,364,463,355,255,Good
6.21,157.7495,238,366,489,360,243,Good
6.61,186.3691667,252,360,488,360,228,Good
7.7,197.0976667,271,359,477,358,231,Good
8.17,196.931,287,360,482,359,231,Good
6.83,196.7966667,290,357,484,357,235,Good
8.47,196.7248333,288,352,485,353,241,Bad
7.22,186.812,285,351,484,348,244,Bad
7.29,164.6843333,289,345,485,349,246,Bad
8.84,164.6545,294,352,488,353,243,Good
6.48,165.0365,288,361,498,354,244,Good
6.11,164.837,277,365,512,355,246,Good
8.07,164.683,263,356,531,353,247,Good
7.45,164.6526667,245,345,542,250,243,Good
7.01,164.903,241,347,551,130,236,Good
7.04,164.7545,257,353,560,130,222,Bad
7.63,164.7421667,273,357,560,207,208,Bad
9.1,164.6961667,284,353,554,271,201,Bad
7.13,164.5733333,285,345,539,311,198,Good
7.53,164.838,284,350,528,324,198,Good
9.32,164.9468333,289,350,526,329,199,Good
7.18,164.8215,292,358,526,342,205,Good
5.8,164.9195,295,364,529,340,224,Good
6.95,164.8715,286,375,527,342,253,Good
5.57,184.9765,271,387,528,341,250,Good
8.56,187.8556667,264,393,526,341,242,Good
7.31,187.7743333,267,390,528,341,247,Good
5.94,187.9796667,269,396,541,335,247,Good
9.61,187.3748333,267,402,549,336,234,Good
6.24,176.1321667,264,406,552,312,216,Good
6.74,175.8166667,258,399,549,302,203,Good
7.79,175.7515,249,385,527,302,213,Good
6.77,176.1931667,236,398,509,299,222,Good
7.96,176.0635,237,407,493,307,225,Good
6.73,157.9838333,244,395,481,306,233,Good
6.85,158.1826667,255,391,472,298,242,Good
5.69,158.0793333,258,391,457,308,251,Good
6.56,158.2891667,242,387,458,313,260,Good
6.76,158.0611667,217,390,454,310,263,Good
7.4,159.9178333,234,391,453,305,260,Good
9.98,187.5386667,223,391,461,308,250,Good
8.48,183.4166667,221,400,467,327,238,Good
7.6,176.1595,226,400,483,331,231,Good
7.62,175.8818333,221,383,493,341,231,Good
